"id","date_bird","state1","state2","state3","state4","total","state1p","state2p","state3p","state4p"
"Fauna","2023-06-10",40,32,0,3,75,0.533333333333333,0.426666666666667,0,0.04
"Freckle","2023-06-10",0,75,8,4,87,0,0.862068965517241,0.0919540229885057,0.0459770114942529
"Iona","2023-06-10",0,58,6,5,69,0,0.840579710144927,0.0869565217391304,0.072463768115942
"Jessie","2023-06-10",0,70,11,0,81,0,0.864197530864197,0.135802469135802,0
"Kit","2023-06-10",0,55,6,0,61,0,0.901639344262295,0.0983606557377049,0
"Koda","2023-06-10",24,9,0,8,41,0.585365853658537,0.219512195121951,0,0.195121951219512
"Loki","2023-06-10",0,60,0,9,69,0,0.869565217391304,0,0.130434782608696
"Maeve","2023-06-10",79,13,0,0,92,0.858695652173913,0.141304347826087,0,0
"Marmalade","2023-06-10",0,6,12,3,21,0,0.285714285714286,0.571428571428571,0.142857142857143
"Nutmeg","2023-06-10",0,26,10,6,42,0,0.619047619047619,0.238095238095238,0.142857142857143
"River","2023-06-10",0,56,0,5,61,0,0.918032786885246,0,0.0819672131147541
"Robin","2023-06-10",11,24,7,8,50,0.22,0.48,0.14,0.16
"Rocky","2023-06-10",17,81,6,3,107,0.158878504672897,0.757009345794392,0.0560747663551402,0.0280373831775701
"Rowan","2023-06-10",23,31,0,3,57,0.403508771929825,0.543859649122807,0,0.0526315789473684
"Sage","2023-06-10",0,21,0,6,27,0,0.777777777777778,0,0.222222222222222
"Sofi","2023-06-10",31,38,10,0,79,0.392405063291139,0.481012658227848,0.126582278481013,0
"Sparkles","2023-06-10",34,16,5,5,60,0.566666666666667,0.266666666666667,0.0833333333333333,0.0833333333333333
"Timber","2023-06-10",0,5,0,10,15,0,0.333333333333333,0,0.666666666666667
"Valentine","2023-06-10",12,43,0,11,66,0.181818181818182,0.651515151515151,0,0.166666666666667
"Athena","2023-06-11",0,37,12,0,49,0,0.755102040816326,0.244897959183673,0
"Aurora","2023-06-11",4,29,20,12,65,0.0615384615384615,0.446153846153846,0.307692307692308,0.184615384615385
"Avery","2023-06-11",0,34,0,0,34,0,1,0,0
"Daisy","2023-06-11",0,29,19,5,53,0,0.547169811320755,0.358490566037736,0.0943396226415094
"Dawn","2023-06-11",29,11,4,7,51,0.568627450980392,0.215686274509804,0.0784313725490196,0.137254901960784
"Fauna","2023-06-11",0,49,4,0,53,0,0.924528301886792,0.0754716981132075,0
"Freckle","2023-06-11",57,10,4,19,90,0.633333333333333,0.111111111111111,0.0444444444444444,0.211111111111111
"Iona","2023-06-11",9,8,0,12,29,0.310344827586207,0.275862068965517,0,0.413793103448276
"Jessie","2023-06-11",0,53,2,1,56,0,0.946428571428571,0.0357142857142857,0.0178571428571429
"Juniper","2023-06-11",7,11,0,18,36,0.194444444444444,0.305555555555556,0,0.5
"Kit","2023-06-11",0,30,7,4,41,0,0.731707317073171,0.170731707317073,0.0975609756097561
"Koda","2023-06-11",0,48,0,8,56,0,0.857142857142857,0,0.142857142857143
"Loki","2023-06-11",21,20,0,13,54,0.388888888888889,0.37037037037037,0,0.240740740740741
"Maeve","2023-06-11",0,53,0,0,53,0,1,0,0
"Marmalade","2023-06-11",0,8,0,4,12,0,0.666666666666667,0,0.333333333333333
"Nutmeg","2023-06-11",0,37,0,17,54,0,0.685185185185185,0,0.314814814814815
"Riley","2023-06-11",0,21,0,0,21,0,1,0,0
"River","2023-06-11",46,12,0,5,63,0.73015873015873,0.19047619047619,0,0.0793650793650794
"Robin","2023-06-11",0,44,3,10,57,0,0.771929824561403,0.0526315789473684,0.175438596491228
"Rocky","2023-06-11",0,29,0,0,29,0,1,0,0
"Rory","2023-06-11",27,3,0,0,30,0.9,0.1,0,0
"Rowan","2023-06-11",0,17,13,16,46,0,0.369565217391304,0.282608695652174,0.347826086956522
"Sage","2023-06-11",29,23,8,5,65,0.446153846153846,0.353846153846154,0.123076923076923,0.0769230769230769
"Sofi","2023-06-11",0,41,12,0,53,0,0.773584905660377,0.226415094339623,0
"Sparkles","2023-06-11",0,6,0,0,6,0,1,0,0
"Timber","2023-06-11",0,9,0,4,13,0,0.692307692307692,0,0.307692307692308
"Valentine","2023-06-11",0,0,0,12,12,0,0,0,1
"Zeus","2023-06-11",0,38,3,2,43,0,0.883720930232558,0.0697674418604651,0.0465116279069767
"Athena","2023-06-12",0,47,0,2,49,0,0.959183673469388,0,0.0408163265306122
"Aurora","2023-06-12",0,15,23,3,41,0,0.365853658536585,0.560975609756098,0.0731707317073171
"Avery","2023-06-12",35,17,0,0,52,0.673076923076923,0.326923076923077,0,0
"Daisy","2023-06-12",0,9,0,35,44,0,0.204545454545455,0,0.795454545454545
"Dawn","2023-06-12",0,21,4,4,29,0,0.724137931034483,0.137931034482759,0.137931034482759
"Fauna","2023-06-12",0,63,1,0,64,0,0.984375,0.015625,0
"Freckle","2023-06-12",0,41,6,5,52,0,0.788461538461538,0.115384615384615,0.0961538461538462
"Iona","2023-06-12",0,12,0,7,19,0,0.631578947368421,0,0.368421052631579
"Jessie","2023-06-12",0,68,0,0,68,0,1,0,0
"Juniper","2023-06-12",0,45,0,0,45,0,1,0,0
"Kit","2023-06-12",0,24,7,1,32,0,0.75,0.21875,0.03125
"Koda","2023-06-12",19,19,0,11,49,0.387755102040816,0.387755102040816,0,0.224489795918367
"Loki","2023-06-12",0,26,0,6,32,0,0.8125,0,0.1875
"Maeve","2023-06-12",24,13,0,0,37,0.648648648648649,0.351351351351351,0,0
"Marmalade","2023-06-12",0,10,0,4,14,0,0.714285714285714,0,0.285714285714286
"Nutmeg","2023-06-12",0,32,4,12,48,0,0.666666666666667,0.0833333333333333,0.25
"Riley","2023-06-12",10,26,0,0,36,0.277777777777778,0.722222222222222,0,0
"River","2023-06-12",0,42,3,1,46,0,0.91304347826087,0.0652173913043478,0.0217391304347826
"Robin","2023-06-12",13,33,16,5,67,0.194029850746269,0.492537313432836,0.238805970149254,0.0746268656716418
"Rocky","2023-06-12",33,83,2,1,119,0.277310924369748,0.697478991596639,0.0168067226890756,0.00840336134453781
"Rory","2023-06-12",0,39,0,0,39,0,1,0,0
"Rowan","2023-06-12",0,67,4,0,71,0,0.943661971830986,0.0563380281690141,0
"Sage","2023-06-12",0,56,0,10,66,0,0.848484848484849,0,0.151515151515152
"Sofi","2023-06-12",33,33,0,0,66,0.5,0.5,0,0
"Sparkles","2023-06-12",0,37,0,0,37,0,1,0,0
"Timber","2023-06-12",15,14,6,2,37,0.405405405405405,0.378378378378378,0.162162162162162,0.0540540540540541
"Valentine","2023-06-12",0,0,0,13,13,0,0,0,1
"Zeus","2023-06-12",0,50,0,0,50,0,1,0,0
"Athena","2023-06-13",0,33,10,0,43,0,0.767441860465116,0.232558139534884,0
"Aurora","2023-06-13",0,30,14,3,47,0,0.638297872340426,0.297872340425532,0.0638297872340425
"Avery","2023-06-13",0,49,0,0,49,0,1,0,0
"Daisy","2023-06-13",0,27,0,23,50,0,0.54,0,0.46
"Dawn","2023-06-13",0,53,8,0,61,0,0.868852459016393,0.131147540983607,0
"Fauna","2023-06-13",17,45,1,0,63,0.26984126984127,0.714285714285714,0.0158730158730159,0
"Freckle","2023-06-13",20,35,7,3,65,0.307692307692308,0.538461538461538,0.107692307692308,0.0461538461538462
"Iona","2023-06-13",0,16,0,14,30,0,0.533333333333333,0,0.466666666666667
"Jessie","2023-06-13",17,42,0,1,60,0.283333333333333,0.7,0,0.0166666666666667
"Juniper","2023-06-13",11,42,0,0,53,0.207547169811321,0.792452830188679,0,0
"Kit","2023-06-13",0,25,13,3,41,0,0.609756097560976,0.317073170731707,0.0731707317073171
"Koda","2023-06-13",27,17,0,6,50,0.54,0.34,0,0.12
"Loki","2023-06-13",14,42,2,2,60,0.233333333333333,0.7,0.0333333333333333,0.0333333333333333
"Maeve","2023-06-13",33,23,0,0,56,0.589285714285714,0.410714285714286,0,0
"Marmalade","2023-06-13",0,10,0,5,15,0,0.666666666666667,0,0.333333333333333
"Nutmeg","2023-06-13",0,31,0,9,40,0,0.775,0,0.225
"Riley","2023-06-13",38,9,0,0,47,0.808510638297872,0.191489361702128,0,0
"River","2023-06-13",0,36,14,0,50,0,0.72,0.28,0
"Robin","2023-06-13",0,56,0,5,61,0,0.918032786885246,0,0.0819672131147541
"Rocky","2023-06-13",0,84,0,0,84,0,1,0,0
"Rory","2023-06-13",48,5,0,0,53,0.905660377358491,0.0943396226415094,0,0
"Rowan","2023-06-13",0,53,0,0,53,0,1,0,0
"Sage","2023-06-13",27,31,0,7,65,0.415384615384615,0.476923076923077,0,0.107692307692308
"Sofi","2023-06-13",29,24,0,0,53,0.547169811320755,0.452830188679245,0,0
"Sparkles","2023-06-13",0,38,0,0,38,0,1,0,0
"Timber","2023-06-13",0,17,6,4,27,0,0.62962962962963,0.222222222222222,0.148148148148148
"Valentine","2023-06-13",0,8,4,3,15,0,0.533333333333333,0.266666666666667,0.2
"Zeus","2023-06-13",11,40,0,0,51,0.215686274509804,0.784313725490196,0,0
"Athena","2023-06-14",0,72,3,1,76,0,0.947368421052632,0.0394736842105263,0.0131578947368421
"Aurora","2023-06-14",0,18,9,9,36,0,0.5,0.25,0.25
"Avery","2023-06-14",0,51,1,0,52,0,0.980769230769231,0.0192307692307692,0
"Daisy","2023-06-14",10,8,11,36,65,0.153846153846154,0.123076923076923,0.169230769230769,0.553846153846154
"Dawn","2023-06-14",0,45,6,2,53,0,0.849056603773585,0.113207547169811,0.0377358490566038
"Fauna","2023-06-14",0,67,0,0,67,0,1,0,0
"Freckle","2023-06-14",0,83,8,9,100,0,0.83,0.08,0.09
"Iona","2023-06-14",0,51,0,9,60,0,0.85,0,0.15
"Jessie","2023-06-14",0,56,12,0,68,0,0.823529411764706,0.176470588235294,0
"Juniper","2023-06-14",0,52,1,0,53,0,0.981132075471698,0.0188679245283019,0
"Kit","2023-06-14",0,77,0,6,83,0,0.927710843373494,0,0.072289156626506
"Koda","2023-06-14",0,42,0,9,51,0,0.823529411764706,0,0.176470588235294
"Loki","2023-06-14",0,82,17,5,104,0,0.788461538461538,0.163461538461538,0.0480769230769231
"Maeve","2023-06-14",1,57,0,1,59,0.0169491525423729,0.966101694915254,0,0.0169491525423729
"Marmalade","2023-06-14",0,11,0,2,13,0,0.846153846153846,0,0.153846153846154
"Nutmeg","2023-06-14",0,26,15,16,57,0,0.456140350877193,0.263157894736842,0.280701754385965
"Riley","2023-06-14",0,33,0,1,34,0,0.970588235294118,0,0.0294117647058824
"River","2023-06-14",28,91,2,0,121,0.231404958677686,0.752066115702479,0.0165289256198347,0
"Robin","2023-06-14",0,35,3,5,43,0,0.813953488372093,0.0697674418604651,0.116279069767442
"Rocky","2023-06-14",0,42,10,2,54,0,0.777777777777778,0.185185185185185,0.037037037037037
"Rory","2023-06-14",2,64,2,2,70,0.0285714285714286,0.914285714285714,0.0285714285714286,0.0285714285714286
"Rowan","2023-06-14",0,62,4,0,66,0,0.939393939393939,0.0606060606060606,0
"Sage","2023-06-14",0,54,0,12,66,0,0.818181818181818,0,0.181818181818182
"Sofi","2023-06-14",0,50,0,1,51,0,0.980392156862745,0,0.0196078431372549
"Sparkles","2023-06-14",0,56,6,0,62,0,0.903225806451613,0.0967741935483871,0
"Timber","2023-06-14",36,1,8,4,49,0.73469387755102,0.0204081632653061,0.163265306122449,0.0816326530612245
"Valentine","2023-06-14",21,57,6,1,85,0.247058823529412,0.670588235294118,0.0705882352941176,0.0117647058823529
"Zeus","2023-06-14",0,51,2,0,53,0,0.962264150943396,0.0377358490566038,0
"Athena","2023-06-15",14,67,0,12,93,0.150537634408602,0.720430107526882,0,0.129032258064516
"Aurora","2023-06-15",14,20,0,11,45,0.311111111111111,0.444444444444444,0,0.244444444444444
"Avery","2023-06-15",0,41,4,2,47,0,0.872340425531915,0.0851063829787234,0.0425531914893617
"Daisy","2023-06-15",0,33,0,7,40,0,0.825,0,0.175
"Dawn","2023-06-15",0,48,7,12,67,0,0.716417910447761,0.104477611940299,0.17910447761194
"Fauna","2023-06-15",14,53,0,1,68,0.205882352941176,0.779411764705882,0,0.0147058823529412
"Freckle","2023-06-15",0,27,0,8,35,0,0.771428571428571,0,0.228571428571429
"Iona","2023-06-15",0,25,4,13,42,0,0.595238095238095,0.0952380952380952,0.30952380952381
"Jessie","2023-06-15",22,39,0,1,62,0.354838709677419,0.629032258064516,0,0.0161290322580645
"Juniper","2023-06-15",0,30,2,1,33,0,0.909090909090909,0.0606060606060606,0.0303030303030303
"Kit","2023-06-15",0,67,0,1,68,0,0.985294117647059,0,0.0147058823529412
"Koda","2023-06-15",0,35,0,8,43,0,0.813953488372093,0,0.186046511627907
"Loki","2023-06-15",0,11,17,1,29,0,0.379310344827586,0.586206896551724,0.0344827586206897
"Maeve","2023-06-15",17,34,0,7,58,0.293103448275862,0.586206896551724,0,0.120689655172414
"Marmalade","2023-06-15",0,1,0,12,13,0,0.0769230769230769,0,0.923076923076923
"Nutmeg","2023-06-15",0,21,4,8,33,0,0.636363636363636,0.121212121212121,0.242424242424242
"Riley","2023-06-15",17,30,0,4,51,0.333333333333333,0.588235294117647,0,0.0784313725490196
"River","2023-06-15",20,120,6,1,147,0.136054421768707,0.816326530612245,0.0408163265306122,0.00680272108843537
"Robin","2023-06-15",0,50,10,2,62,0,0.806451612903226,0.161290322580645,0.032258064516129
"Rocky","2023-06-15",0,42,2,7,51,0,0.823529411764706,0.0392156862745098,0.137254901960784
"Rory","2023-06-15",0,54,0,5,59,0,0.915254237288136,0,0.0847457627118644
"Rowan","2023-06-15",0,62,4,2,68,0,0.911764705882353,0.0588235294117647,0.0294117647058824
"Sage","2023-06-15",20,43,0,10,73,0.273972602739726,0.589041095890411,0,0.136986301369863
"Sofi","2023-06-15",0,25,2,12,39,0,0.641025641025641,0.0512820512820513,0.307692307692308
"Sparkles","2023-06-15",0,57,0,1,58,0,0.982758620689655,0,0.0172413793103448
"Timber","2023-06-15",0,8,0,5,13,0,0.615384615384615,0,0.384615384615385
"Valentine","2023-06-15",18,29,4,2,53,0.339622641509434,0.547169811320755,0.0754716981132075,0.0377358490566038
"Zeus","2023-06-15",0,36,11,1,48,0,0.75,0.229166666666667,0.0208333333333333
"Athena","2023-06-16",0,91,4,5,100,0,0.91,0.04,0.05
"Aurora","2023-06-16",0,30,12,5,47,0,0.638297872340426,0.25531914893617,0.106382978723404
"Avery","2023-06-16",0,48,8,1,57,0,0.842105263157895,0.140350877192982,0.0175438596491228
"Daisy","2023-06-16",0,63,24,8,95,0,0.663157894736842,0.252631578947368,0.0842105263157895
"Dawn","2023-06-16",0,141,16,0,157,0,0.898089171974522,0.101910828025478,0
"Fauna","2023-06-16",49,13,0,4,66,0.742424242424242,0.196969696969697,0,0.0606060606060606
"Freckle","2023-06-16",0,123,6,1,130,0,0.946153846153846,0.0461538461538462,0.00769230769230769
"Iona","2023-06-16",26,46,2,7,81,0.320987654320988,0.567901234567901,0.0246913580246914,0.0864197530864197
"Jessie","2023-06-16",65,42,7,6,120,0.541666666666667,0.35,0.0583333333333333,0.05
"Juniper","2023-06-16",0,89,8,3,100,0,0.89,0.08,0.03
"Kit","2023-06-16",0,88,6,1,95,0,0.926315789473684,0.0631578947368421,0.0105263157894737
"Koda","2023-06-16",0,38,0,7,45,0,0.844444444444444,0,0.155555555555556
"Loki","2023-06-16",0,114,15,9,138,0,0.826086956521739,0.108695652173913,0.0652173913043478
"Maeve","2023-06-16",0,69,3,4,76,0,0.907894736842105,0.0394736842105263,0.0526315789473684
"Marmalade","2023-06-16",0,9,6,2,17,0,0.529411764705882,0.352941176470588,0.117647058823529
"Nutmeg","2023-06-16",0,11,14,11,36,0,0.305555555555556,0.388888888888889,0.305555555555556
"Riley","2023-06-16",0,17,0,17,34,0,0.5,0,0.5
"River","2023-06-16",0,163,0,3,166,0,0.981927710843373,0,0.0180722891566265
"Robin","2023-06-16",66,37,1,10,114,0.578947368421053,0.324561403508772,0.0087719298245614,0.087719298245614
"Rocky","2023-06-16",22,47,5,8,82,0.268292682926829,0.573170731707317,0.0609756097560976,0.0975609756097561
"Rory","2023-06-16",26,64,22,5,117,0.222222222222222,0.547008547008547,0.188034188034188,0.0427350427350427
"Rowan","2023-06-16",0,48,20,2,70,0,0.685714285714286,0.285714285714286,0.0285714285714286
"Sage","2023-06-16",48,11,5,6,70,0.685714285714286,0.157142857142857,0.0714285714285714,0.0857142857142857
"Sofi","2023-06-16",0,15,19,13,47,0,0.319148936170213,0.404255319148936,0.276595744680851
"Sparkles","2023-06-16",0,23,48,1,72,0,0.319444444444444,0.666666666666667,0.0138888888888889
"Timber","2023-06-16",0,7,0,6,13,0,0.538461538461538,0,0.461538461538462
"Valentine","2023-06-16",0,60,7,5,72,0,0.833333333333333,0.0972222222222222,0.0694444444444444
"Zeus","2023-06-16",0,91,0,13,104,0,0.875,0,0.125
"Athena","2023-06-17",9,91,0,5,105,0.0857142857142857,0.866666666666667,0,0.0476190476190476
"Aurora","2023-06-17",0,25,5,18,48,0,0.520833333333333,0.104166666666667,0.375
"Avery","2023-06-17",0,65,6,3,74,0,0.878378378378378,0.0810810810810811,0.0405405405405405
"Daisy","2023-06-17",4,44,39,9,96,0.0416666666666667,0.458333333333333,0.40625,0.09375
"Dawn","2023-06-17",0,78,21,3,102,0,0.764705882352941,0.205882352941176,0.0294117647058824
"Fauna","2023-06-17",0,108,7,0,115,0,0.939130434782609,0.0608695652173913,0
"Freckle","2023-06-17",22,58,0,10,90,0.244444444444444,0.644444444444444,0,0.111111111111111
"Iona","2023-06-17",28,37,8,4,77,0.363636363636364,0.480519480519481,0.103896103896104,0.051948051948052
"Jessie","2023-06-17",16,103,5,2,126,0.126984126984127,0.817460317460317,0.0396825396825397,0.0158730158730159
"Juniper","2023-06-17",0,95,5,2,102,0,0.931372549019608,0.0490196078431373,0.0196078431372549
"Kit","2023-06-17",1,48,6,0,55,0.0181818181818182,0.872727272727273,0.109090909090909,0
"Koda","2023-06-17",0,23,6,11,40,0,0.575,0.15,0.275
"Loki","2023-06-17",0,79,8,9,96,0,0.822916666666667,0.0833333333333333,0.09375
"Maeve","2023-06-17",0,106,18,6,130,0,0.815384615384615,0.138461538461538,0.0461538461538462
"Marmalade","2023-06-17",0,4,0,10,14,0,0.285714285714286,0,0.714285714285714
"Nutmeg","2023-06-17",33,42,4,7,86,0.383720930232558,0.488372093023256,0.0465116279069767,0.0813953488372093
"Riley","2023-06-17",0,45,4,6,55,0,0.818181818181818,0.0727272727272727,0.109090909090909
"River","2023-06-17",0,74,22,3,99,0,0.747474747474748,0.222222222222222,0.0303030303030303
"Robin","2023-06-17",69,61,10,5,145,0.475862068965517,0.420689655172414,0.0689655172413793,0.0344827586206897
"Rocky","2023-06-17",17,91,5,2,115,0.147826086956522,0.791304347826087,0.0434782608695652,0.0173913043478261
"Rory","2023-06-17",0,84,21,3,108,0,0.777777777777778,0.194444444444444,0.0277777777777778
"Rowan","2023-06-17",0,29,28,16,73,0,0.397260273972603,0.383561643835616,0.219178082191781
"Sage","2023-06-17",0,98,11,2,111,0,0.882882882882883,0.0990990990990991,0.018018018018018
"Sofi","2023-06-17",0,43,7,4,54,0,0.796296296296296,0.12962962962963,0.0740740740740741
"Sparkles","2023-06-17",0,71,8,3,82,0,0.865853658536585,0.0975609756097561,0.0365853658536585
"Timber","2023-06-17",0,4,0,14,18,0,0.222222222222222,0,0.777777777777778
"Valentine","2023-06-17",17,51,6,3,77,0.220779220779221,0.662337662337662,0.0779220779220779,0.038961038961039
"Zeus","2023-06-17",0,82,3,2,87,0,0.942528735632184,0.0344827586206897,0.0229885057471264
"Athena","2023-06-18",64,56,0,4,124,0.516129032258065,0.451612903225806,0,0.032258064516129
"Aurora","2023-06-18",0,35,4,9,48,0,0.729166666666667,0.0833333333333333,0.1875
"Avery","2023-06-18",0,38,5,3,46,0,0.826086956521739,0.108695652173913,0.0652173913043478
"Daisy","2023-06-18",0,68,19,14,101,0,0.673267326732673,0.188118811881188,0.138613861386139
"Dawn","2023-06-18",27,49,23,7,106,0.254716981132075,0.462264150943396,0.216981132075472,0.0660377358490566
"Fauna","2023-06-18",101,30,9,0,140,0.721428571428571,0.214285714285714,0.0642857142857143,0
"Freckle","2023-06-18",22,54,0,10,86,0.255813953488372,0.627906976744186,0,0.116279069767442
"Iona","2023-06-18",13,20,4,11,48,0.270833333333333,0.416666666666667,0.0833333333333333,0.229166666666667
"Jessie","2023-06-18",28,82,13,6,129,0.217054263565891,0.635658914728682,0.10077519379845,0.0465116279069767
"Juniper","2023-06-18",0,102,0,0,102,0,1,0,0
"Kit","2023-06-18",113,143,0,1,257,0.439688715953307,0.556420233463035,0,0.00389105058365759
"Koda","2023-06-18",33,83,5,2,123,0.268292682926829,0.67479674796748,0.040650406504065,0.016260162601626
"Loki","2023-06-18",0,55,16,6,77,0,0.714285714285714,0.207792207792208,0.0779220779220779
"Maeve","2023-06-18",0,80,0,5,85,0,0.941176470588235,0,0.0588235294117647
"Marmalade","2023-06-18",0,50,0,6,56,0,0.892857142857143,0,0.107142857142857
"Nutmeg","2023-06-18",8,70,9,3,90,0.0888888888888889,0.777777777777778,0.1,0.0333333333333333
"Riley","2023-06-18",0,64,15,15,94,0,0.680851063829787,0.159574468085106,0.159574468085106
"River","2023-06-18",31,79,3,4,117,0.264957264957265,0.675213675213675,0.0256410256410256,0.0341880341880342
"Robin","2023-06-18",45,21,0,11,77,0.584415584415584,0.272727272727273,0,0.142857142857143
"Rocky","2023-06-18",47,58,7,7,119,0.394957983193277,0.487394957983193,0.0588235294117647,0.0588235294117647
"Rory","2023-06-18",41,82,19,5,147,0.27891156462585,0.557823129251701,0.129251700680272,0.0340136054421769
"Rowan","2023-06-18",65,73,0,6,144,0.451388888888889,0.506944444444444,0,0.0416666666666667
"Sage","2023-06-18",69,51,0,3,123,0.560975609756098,0.414634146341463,0,0.024390243902439
"Sofi","2023-06-18",81,50,7,4,142,0.570422535211268,0.352112676056338,0.0492957746478873,0.028169014084507
"Sparkles","2023-06-18",0,125,0,0,125,0,1,0,0
"Timber","2023-06-18",0,46,13,3,62,0,0.741935483870968,0.209677419354839,0.0483870967741935
"Valentine","2023-06-18",0,66,0,6,72,0,0.916666666666667,0,0.0833333333333333
"Zeus","2023-06-18",18,45,15,2,80,0.225,0.5625,0.1875,0.025
"Athena","2023-06-19",14,87,5,6,112,0.125,0.776785714285714,0.0446428571428571,0.0535714285714286
"Aurora","2023-06-19",13,32,3,7,55,0.236363636363636,0.581818181818182,0.0545454545454545,0.127272727272727
